Assets,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
23fb8e9094b55306b08f7157c4b5ec43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-therezopolis-beer-chegou-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ecf3c519703026495d4f82df8bb2388,237.0,349.0,495.0,396.0,47.0,258.0,500.0,600.0
adunit-jaguar-nameplate-refresh-v2-lca-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edd62a365ff46ae8c2e7a88dcb48ba56,117.0,793.0,483.0,860.0,67.0,366.0,900.0,600.0
adunit-van-cleef-and-arpels-frivole-wave-unit2-tap-version-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-j12-tw-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-wolverine-user-choice-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-gm-ces-user-choice-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267aa12df20c85a8c215e3d6f7a74879,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
f43220f51d51bba30046e637600bd773,131.0,399.0,445.0,457.0,58.0,314.0,500.0,600.0
28a291ca9f966fdc0e1bc917c019aced,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
b6519446fad0a84445faf9620f0fa02e,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
85d3838428307a4c8b16712bdc15330e,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-scotch-brite-gamification-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f749b8fd9e49bca68b5fdc0ca391cd8,277.0,419.0,548.0,513.0,94.0,271.0,900.0,600.0
5a051f7c0a58d5301f9953827218bc55,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
2aab06df5509c6727fd35c7344796eb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-moonfall-parallax-cta4-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e232e906e1e6a2b6cd8eedc467905f2,152.0,780.0,448.0,845.0,65.0,296.0,900.0,600.0
adunit-showtime-first-lady-sensory-plus-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fb755cbcc0e9b7069382745e6841f2ba,153.0,766.0,448.0,856.0,90.0,295.0,900.0,600.0
db4c6d9a38437a0b76bb047ca37519d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b58595e2670fde268a1c6dc7b9fc8ba3,292.0,820.0,450.0,863.0,43.0,158.0,900.0,600.0
79e5acae0b9e9789b90f0b362f449eb1,20.0,376.0,281.0,425.0,49.0,261.0,500.0,600.0
adunit-yamaha-wolverine-user-choice-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9f157ba406572210d000f1478e8e656c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-simple-feast-build-for-industry-survey-q5-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6280249e98882910535061f21ae36875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-therezopolis-beer-chegou-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-scotch-brite-gamification-thai-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune4-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8a1bbadb8931aee1d1438ae9962814e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be6513d80192c25426e5e8f24e6e4dea,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-ihop-ihoppy-hour-20-percent-off-mpu,201.0,308.0,399.0,355.0,47.0,198.0,500.0,600.0
82c919a29087bad5dbedb9b64247e6d6,119.0,780.0,478.0,850.0,70.0,359.0,900.0,600.0
4799763419d621cd41e7fb8abbcdd45d,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
73bfd5e041e99938ca1ef8b1e2355e02,148.0,794.0,422.0,846.0,52.0,274.0,900.0,600.0
3e9add27f21781f8a3c227f5b9a1da31,0.0,775.0,600.0,830.0,55.0,600.0,900.0,600.0
045a67d8bbba2805d2e421bc5b83d775,203.0,23.0,383.0,71.0,48.0,180.0,500.0,600.0
adunit-ihop-ihoppy-hour-no-offer-mpu,137.0,219.0,466.0,275.0,56.0,329.0,500.0,600.0
596052151e9fd6031a05ed88473b7445,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-samsung-r9-launch-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chevy-user-slider-seat-interior-v1-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-scotch-brite-scrub-dots-sponge-tap-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be3f931b8039ef187f1dcfa3d488c041,214.0,431.0,387.0,481.0,50.0,173.0,500.0,600.0
adunit-zee-punjabi-antakshari-in-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chanel-j12-tw-white-en-2022-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3fb5ad02f38444843e343df0b505841d,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
6c9f892bee893be71087c8300010d9a8,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
4246216d92d4ceaf0580115dd775c2e2,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
e0c8ecc4ba1bc299fb4e43f6faccffb9,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
600c1fdc6860cf16358e00cc238a42f6,145.0,535.0,511.0,602.0,67.0,366.0,900.0,600.0
adunit-hitmans-wifes-body-guard-user-choice-v1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-jaguar-nameplate-refresh-lca-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995eb7a981794358eaa84a46cde6c288,156.0,412.0,444.0,476.0,64.0,288.0,500.0,600.0
053e01474c777e16d2ac04c884685457,350.0,415.0,550.0,465.0,50.0,200.0,500.0,600.0
248ad697696f5e5ef82b968bfe5480ba,0.0,96.0,313.0,166.0,70.0,313.0,900.0,600.0
e08fda6d23b50ed0e9ec2fed06e21518,152.0,506.0,456.0,587.0,81.0,304.0,900.0,600.0
e1ebbff8accc9d16ea82e3b8a6636d70,199.0,819.0,397.0,878.0,59.0,198.0,900.0,600.0
adunit-ihop-window4-scary-face-mpu,36.0,328.0,308.0,386.0,58.0,272.0,500.0,600.0
45390f174ef85b574d3b81a0f5c1bab0,175.0,380.0,425.0,452.0,72.0,250.0,500.0,600.0
99bcf45376c5182e77af6b40ccfa2d3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d60dcbc971efa0b4c3cb76c245c35ced,109.0,825.0,380.0,840.0,15.0,271.0,900.0,600.0
3a6d279abd87aadd09f950bcb123e358,172.0,357.0,499.0,383.0,26.0,327.0,500.0,600.0
adunit-mouser-user-choice-flight4-uk-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-av-uk-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-playstation-spring-sale-snsory-plus-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677e3e6c41c26d12647a0deb0a58c758,0.0,0.0,600.0,500.0,500.0,600.0,500.0,600.0
c2b3575ecfffe09f0f3b97a5883e6da6,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
4b31e9f5af8d0a4bf2c565ffa8a43800,119.0,777.0,482.0,852.0,75.0,363.0,900.0,600.0
adunit-standard-chartered-year-end-2021-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-av-uk-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nestle-maggi-varieties-bouillon-en-kwt-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753b879a06a0f89feaa3928f37d4c6fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v2-cpe-av-uk-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-j-and-j-listerine-tonic3-exxon-fs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89f522cf0adb2cc171321fb50abc9fc5,8.0,425.0,595.0,500.0,75.0,587.0,500.0,600.0
e37596726bbaf0321aed953b6f8e1be7,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
025bf4faf2102b1376bddee41dc7948e,165.0,394.0,436.0,471.0,77.0,271.0,500.0,600.0
2561bbefebc84dc200ca14d63b221d55,23.0,334.0,263.0,392.0,58.0,240.0,500.0,600.0
24400997671ee80961dfe1ef30072499,169.0,781.0,431.0,846.0,65.0,262.0,900.0,600.0
c154ec796ae46371d8bc35744ee47b0e,23.0,758.0,558.0,781.0,23.0,535.0,900.0,600.0
adunit-heineken-pure-malt-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-jaguar-nameplate-refresh-f-type-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a25b8b900eeb431fc7627a231bbc562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-windhoek-beer-year-end-2021-bio-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v2-cpe-canada-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-livspace-before-after-in-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-flight4-uk-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-van-cleef-and-arpels-frivole-wave-unit2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7feef5faff5461ca47f061ed5efbccf5,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-mouser-user-choice-v2-cpe-av-aus-nz-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbb156a0dc35c2e9f126d5140ae6ea66,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-jaguar-nameplate-refresh-f-type-back-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94ed9dbaf0a8f0a64d4e04a3b1d9431a,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
59f430cb4755fb8e77109dcc9c8fb888,178.0,386.0,422.0,444.0,58.0,244.0,500.0,600.0
adunit-yamaha-wolverine-user-choice-av-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783719d2b23ee967711abba9de4e7884,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
39869b76f24193f841d1f95442803be3,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
024df5698f28a46ebf4ac1ac5df2c202,29.0,330.0,267.0,397.0,67.0,238.0,900.0,600.0
adunit-doritos-niknaks-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-flight4-us-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-sensory-unit-swipe-up-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-x2-x4-userchoice-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74fb31e6b022b403306f12d715053717,249.0,50.0,473.0,138.0,88.0,224.0,500.0,600.0
0792c911c288bd241c1e2a2b64bce488,93.0,625.0,596.0,900.0,275.0,503.0,900.0,600.0
281ca748ff2f73232baa2a2d98041a63,140.0,756.0,461.0,826.0,70.0,321.0,900.0,600.0
3c741855acd9576b4e311d5cd990ae77,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-heineken-pure-malt-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008b0311b08183a8e6d7d6d01cea464,0.0,0.0,600.0,500.0,500.0,600.0,500.0,600.0
002dbbd85ef3fe6a2e7d0754fb9f9a1a,110.0,328.0,489.0,401.0,73.0,379.0,500.0,600.0
4546fea5413797d10224198aaa34fe45,171.0,255.0,435.0,305.0,50.0,264.0,900.0,600.0
88d9068b2d0ea2492b160a2e028d3429,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
cd8d3632d222fd9e87e32c9d0ecafdea,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
4c0bb312924b2faa49f1eb556a5377ec,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-flight4-aus-nz-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-showtime-dexture-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-engagement-plus-ihop-evergreen-olo-drag-left-mob,53.0,452.0,265.0,511.0,59.0,212.0,900.0,600.0
3e46da2a3160460b9be21da8ea0ce68e,308.0,726.0,560.0,777.0,51.0,252.0,900.0,600.0
f033db746b20e747ee528caa07f0b2de,35.0,779.0,565.0,843.0,64.0,530.0,900.0,600.0
adunit-mouser-user-choice-v2-cpe-av-aus-nz-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e628eb5fafe4a43309363ef8e8efc12,314.0,412.0,571.0,470.0,58.0,257.0,500.0,600.0
b2504a570b6274172b6bd9558118f772,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-yamaha-wolverine-user-choice-cpe-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nestle-maggi-varieties-bouillon-en-uae-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a18978cdc8b64f900b0db6a297eb99d,81.0,786.0,335.0,853.0,67.0,254.0,900.0,600.0
adunit-femsa-coca-cola-new-sugar-free-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5dae3772408bcecb586bf62312c13838,216.0,431.0,422.0,491.0,60.0,206.0,500.0,600.0
adunit-nestle-maggi-varieties-bouillon-ar-uae-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-showtime-dexture-post-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f701e15a157e1418704c2b18a13fb471,171.0,255.0,435.0,305.0,50.0,264.0,900.0,600.0
adunit-lionsgate-spiral-puzzle-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-av-aus-nz-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08fc9a9f04de967fe87c5061c32d3b84,80.0,765.0,522.0,827.0,62.0,442.0,900.0,600.0
64a625126af2759b5e84aed912400e4f,237.0,454.0,393.0,497.0,43.0,156.0,500.0,600.0
eb84457fc98f942bb27157e930794c61,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
5d8310907217d0f5385f765f133ad475,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-tiger-crystel-beer-inner-fire-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v3-aus-nz-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4febb144783cbf0059748799ed8b4945,87.0,191.0,270.0,226.0,35.0,183.0,500.0,600.0
adunit-van-cleef-and-arpels-frivole-wave-unit2-tap-version-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nestle-maggi-varieties-bouillon-ar-kwt-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-milk-ctc-swipe-to-catch-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8091002d3367a188f845f2c9fcdbadea,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-mouser-user-choice-v3-aus-nz-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1d358918210126d2348bb98e47dfa86,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-ihop-ihoppy-hour-20-percent-off-mob,143.0,739.0,458.0,806.0,67.0,315.0,900.0,600.0
adunit-ihop-window4-reeses-mpu,105.0,295.0,344.0,343.0,48.0,239.0,500.0,600.0
727b84106211a421a6d6925655a4ff17,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
6649faf7aaae3caa5ac3de30b5ac4829,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
d63a7966d398d4dd0778d268d17fd2aa,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
3a78fb0ee7c6e7fa0101fe1d6f49de29,254.0,192.0,476.0,249.0,57.0,222.0,500.0,600.0
07f3a0ee847117a81ff9183befca007a,153.0,376.0,392.0,431.0,55.0,239.0,900.0,600.0
adunit-yamaha-rmax4-1000-le-sensory-plus-video-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-new-2-puzzle-v3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190d04e9abb3684a856257429894a5b,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-hitmans-wifes-body-guard-user-choice-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-doritos-niknaks-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68c52769f63d072ef64e0dde04ed5ff0,184.0,806.0,415.0,880.0,74.0,231.0,900.0,600.0
adunit-dreamies-catfood-slider-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5cd2c1fa13b9cd4862f79304e5ca19cc,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
98555b9df18ae8d010794161505020dd,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
9155a2e9b6ccf3449b2403031ed99468,131.0,399.0,445.0,457.0,58.0,314.0,500.0,600.0
adunit-j-j-e-commerce-v1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919ef5d6de221daf94537e4d87e98859,178.0,406.0,423.0,462.0,56.0,245.0,500.0,600.0
adunit-showtime-dexter-sensory-plus-video-canvas-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61dff450d1f6264618e7532f9e6c21dd,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
2845ecbabd12a9d2d17283664c06fa7d,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
adunit-jaguar-nameplate-refresh-rc-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-find-the-fox-magnifying-glass-sg-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nutrella-barrilito-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b7ddb8af0b0d4b5e042ac9469300177,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
23bd30ca17aae979afebc6f4e5f1fdd3,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
5e3fbc83a60c730e234618fe5483800e,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
45bc44f6b1529331c282ba1f72e13b3c,237.0,349.0,495.0,396.0,47.0,258.0,500.0,600.0
adunit-western-union-kroger-scrub-auto-engagement-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342ea931e3e9ae5c51aed541a61465d,0.0,734.0,600.0,835.0,101.0,600.0,900.0,600.0
295e3365c5ed156b3ae4c8f3194add31,183.0,809.0,416.0,866.0,57.0,233.0,900.0,600.0
adunit-femsa-coca-cola-christmas-village-v3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-runnings-maps-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8932a4d6d34de7718182c18cc30779e8,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-hennessy-vsop-refik-anadol-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-kitkat-golden-break-gamify-arabic-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-uk-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68d489e40aa39d4498507af1ccdf249a,106.0,731.0,468.0,797.0,66.0,362.0,900.0,600.0
3faf6a6e515ee4a3d08934b3e93a4a9e,135.0,400.0,449.0,458.0,58.0,314.0,500.0,600.0
3c8eed5eead83f9798db8c24578d7a19,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
b50d6442906a8362508d2a97bb9ba01e,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
adunit-western-union-sensory-unit-swipe-up-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b500b45f2e556f55a488bc21c045877f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67169407f4dd5762a97f973e82e550bd,192.0,798.0,600.0,900.0,102.0,408.0,900.0,600.0
adunit-lionsgate-spiral-new-2-puzzle-v4-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0692cec4544cb0287225a7bccebc916b,113.0,728.0,399.0,811.0,83.0,286.0,900.0,600.0
adunit-heineken-celebrations2-za-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110d440d9d424eec0ddb5f114058c06,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
bdc1911c958ee9f1d54097420bc0088d,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-showtime-dexter-sensory-plus-video-canvas-v4-post-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-facebook-conversational-commerce-3-0-th-unit1-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bf16a83492d04640042f674af85d2aac,175.0,380.0,425.0,452.0,72.0,250.0,500.0,600.0
adunit-lionsgate-spiral-new-puzzle-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-puzzle-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265680a6c85f2381bb49965579b0fd89,172.0,692.0,428.0,751.0,59.0,256.0,900.0,600.0
02d99db5aa9193b2bfc98ad6998e0ea7,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
46a614be24dc2639baeb3a4887dfee2f,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-simba-save-the-flavour-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-ralphs-scrub-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29f4c491737ce1cd367ff019e7b2ccb7,182.0,800.0,418.0,860.0,60.0,236.0,900.0,600.0
917250eb5213e41aa11f92282ec0b19a,0.0,5.0,600.0,156.0,151.0,600.0,500.0,600.0
adunit-mouser-user-choice-v3-uk-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40735b62ef7f9da459b39d173ee56ac3,165.0,791.0,435.0,851.0,60.0,270.0,900.0,600.0
d982317438736aac9cb37b3e66a2f555,121.0,155.0,440.0,285.0,130.0,319.0,500.0,600.0
adunit-chanel-j12-singapore-exxon-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bfeea6509482aeb0aaeed455fadb9c4e,220.0,120.0,508.0,184.0,64.0,288.0,500.0,600.0
877843b799b1b074584fc22f9157f447,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
26877a2094850375ec053651dd7aa4ea,165.0,680.0,441.0,743.0,63.0,276.0,900.0,600.0
05dff647236dcc065f51eea259e8a120,141.0,820.0,457.0,888.0,68.0,316.0,900.0,600.0
adunit-christian-dior-popup-store-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-sensory-plus-video-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-new-puzzle-v3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e2b17d1c9addd70a9da0c72dfec0e3c,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-v3-uk-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-volks-wagen-2021-new-polo-v1-v3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddc12737f9718263bfb0f54843da0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a355ca0d306921e195591e5b2374b6a,264.0,262.0,525.0,314.0,52.0,261.0,500.0,600.0
adunit-femsa-coca-cola-christmas-village-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chevy-tap-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chevy-panoramic-hotspot-explorer-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c47fa6c0b4462b654c222e2f4be62b3d,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-facebook-conversational-commerce-3-0-th-bio1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958fb9e4304628629f9848dee96ad338,26.0,712.0,460.0,742.0,30.0,434.0,900.0,600.0
df91c37d7078b8b406deaea243bb3746,200.0,766.0,403.0,813.0,47.0,203.0,900.0,600.0
adunit-city-square-mall-cny-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f398e921861a533315cd9e1085e2059c,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-ihop-window4-reeses-mob,157.0,423.0,443.0,496.0,73.0,286.0,900.0,600.0
9d0bbd449e1c907e9f554bb9df1c4a10,140.0,756.0,461.0,826.0,70.0,321.0,900.0,600.0
52054fa91799a747b8ddf3f3118f40e9,0.0,0.0,600.0,500.0,500.0,600.0,500.0,600.0
adunit-lionsgate-spiral-new-2-puzzle-v4-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbe499749ecc456991332fc5d847ad2e,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
e334f7ef4caacc9552993029ad56a52b,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
ccce5533b26203d07100376c394951a6,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
8f3f46fa6a0accfd8b4563f2e35aaba5,30.0,498.0,253.0,569.0,71.0,223.0,900.0,600.0
adunit-yamaha-x4-seonsory-plus-mpu,192.0,435.0,409.0,490.0,55.0,217.0,500.0,600.0
adunit-yamaha-wolverine-user-choice-av-reuse-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9211cc52590fe62718030dbc1a9389a,87.0,191.0,270.0,226.0,35.0,183.0,500.0,600.0
a1a3485dee81692a3ea64143aa51e90f,18.0,173.0,178.0,225.0,52.0,160.0,500.0,600.0
adunit-lionsgate-uwomt-user-slider-sensory-video-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ec1bd3422d0512c1fa1c06b7277df65,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-mouser-user-choice-v2-cpe-uk-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942616462420cb3890d00c65fc644e73,31.0,217.0,227.0,263.0,46.0,196.0,480.0,320.0
f0a8b52312fce8d57f34bc6441dea750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
