Assets,located_image,base_image,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
adunit-yamaha-wolverine-user-choice-cpe-v2-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f50ff5f8d3f50ecaccadf63345ec16bc,cta.jpg,_preview.png,127,138,491,214,76,364,900,600
adunit-hitmans-wifes-body-guard-user-choice-unit1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-ksa-v1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f52568446cd557df708c44efb668789c,cta.jpg,_preview.png,131,399,445,457,58,314,500,600
471b3c709ca35b4765c096beb835bcc3,cta.png,_preview.png,210,255,238,293,38,28,500,600
adunit-jaguar-nameplate-refresh-v2-mfcc-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-av-aus-nz-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-aus-nz-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9e45326648ea56b095dfe34466ce6018,cta.png,_preview.png,0,36,600,371,335,600,500,600
73501a5fc5b60fea475b301aae4a3731,video-cta.png,_preview.png,0,0,600,900,900,600,900,600
86782260310be394dce33ef91955a716,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-ggpoker-spin-and-gold-sensory-v1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ba9ca629a79e79a0b652b5b275ecd5e1,cta.jpg,_preview.png,192,435,409,490,55,217,500,600
f7f9e79ae3506b8c75810cae2ce276e7,end-cta.png,_preview.png,187,170,412,227,57,225,500,600
034c0fa142311896c1b1b6900487d2fb,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-ihop-windows3-2021-mob,cta_1.png,_preview.png,60,769,539,834,65,479,900,600
e437bb1946e346784d613ce6feba7203,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-yamaha-x2-x4-userchoice-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3f8bf51e4f82aeecc825c4b2a12d92a7,cta.png,_preview.png,219,39,399,87,48,180,500,600
8968a702d64524827de2ccf55c802d6c,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
64beae61d488503fcd271af0ff3ea46a,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-lionsgate-moonfall-parallax-cta1-phase-spanish-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax-1000-sensory-plus-video-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-puzzle-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c741653e8c326e65480df0732efe96df,cta.png,_preview.png,57,740,262,791,51,205,900,600
adunit-showtime-first-lady-sensory-plus-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-heineken-pure-malt-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
dba3929fad20b7650861f74a9414c043,cta.png,_preview.png,246,301,505,369,68,259,900,600
9e068e03269af51054a95146bdaf3d45,cta.jpg,_preview.png,0,383,600,466,83,600,500,600
097b04b65ad1608a869f2fb08909a612,cta.png,_preview.png,68,398,600,568,170,532,900,600
6c200017bb5cb921e59f6a6c09491ad5,cta.png,_preview.png,41,75,298,134,59,257,500,600
9751f5044f0e9ef8e21661bf28c3d88f,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chanel-j12-tw-white-en-2022-v1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-cta3-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9b9f6e8145aad25f6548fb35775d7fb3,cta.png,_preview.png,104,215,404,279,64,300,900,600
3dbee69360ec8c331edd1ac47c4da0ec,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-ihop-ihoppy-hour-save-dollar-5-mpu,cta.png,_preview.png,201,277,395,318,41,194,500,600
da2b42ad2deaf5a4f7f3604e0e5038e1,cta.png,_preview.png,104,215,404,279,64,300,900,600
fae4bab75ff19f1246fb814deb4efd94,cta.png,_preview.png,104,215,404,279,64,300,900,600
cb1ae642e1bdcec602d24344d5d927b5,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
6e526502767454c66cc93a391846bebd,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-heineken-pure-malt-bio,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-canada-cpe-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-hennessy-vsop-refik-anadol,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-dtc-soccer-swipe-to-catch-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ntuc-fair-price-christmas-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
06c1d5086fb91fd2e62f4c5e29e2759c,cta.png,_preview.png,104,215,404,279,64,300,900,600
de22272cbb7ebe2622fa3b847330ccc6,cta.png,_preview.png,366,154,600,204,50,234,500,600
4df8be2d1f001c08abee098975068323,cta.png,_preview.png,61,611,380,741,130,319,900,600
adunit-lexus-icertified-sensory-video-google-maps-cta-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
91aa41c408ad4ff2e688c58c5ffe4e93,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9931c8470e7412c45c890f4f7c59c1f4,cta.png,_preview.png,143,324,473,384,60,330,500,600
adunit-lionsgate-uwomt-user-slider-sensory-video-final-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-bio1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
243e1d1c834bb95798ff4e1db49950a3,cta.png,_preview.png,51,432,549,488,56,498,500,600
6a9230f97e1bf95266390f0f94c774dd,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
42b246e4d3bf68de81ab0262a2f05691,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-mouser-user-choice-flight4-aus-nz-cpe-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2407dd6a760fb8ea2054a251cdb5b907,cta.png,_preview.png,162,680,438,743,63,276,900,600
4b21d71efe295df873a1d907932dae72,f2-cta copy.png,_preview.png,23,758,558,781,23,535,900,600
b2174dea77ef62674fa5d51c84359984,cta.png,_preview.png,41,75,298,134,59,257,500,600
adunit-nestle-maggi-varieties-bouillon-en-kwt-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune4-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c6ce1941383baf5a5cbfa7cfbb89dbc2,end-screen-cta.png,_preview.png,161,162,471,211,49,310,500,600
de9c6db1311c86407f28feced87dc46b,cta.png,_preview.png,195,435,405,488,53,210,500,600
4e262fac1ce05ff65d581d668fc54e86,cta.png,_preview.png,366,154,600,204,50,234,500,600
b22916b05fb1e90b8b8d33812483022c,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-lionsgate-americanunderdog-bio-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
80399f92f8970d3bc8b26af690768c15,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-engagementplus-ihop-mpu,fr-1-cta.png,_preview.png,121,353,376,397,44,255,500,600
adunit-jaguar-nameplate-refresh-mfcc-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bae285cdb6a38209f32e9e0c5f0a69ce,cta.png,_preview.png,104,215,404,279,64,300,900,600
c350b0acd9f7b128c5ba096863e5444b,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune3-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-us-cpe-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax2-1000-le-sensory-plus-video-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
fdf622b95e3d532398921834f6bbfa38,cta.png,_preview.png,366,154,600,204,50,234,500,600
015efcdd8de3698ffc4dad6dabd6664a,cta layer.png,_preview.png,6,10,588,899,889,582,900,600
26a8b89687aab2fafd586a34fc86ed46,end-cta-fs-swap-1.png,_preview.png,92,703,362,778,75,270,900,600
adunit-heineken-sa-celebrations-bio-v3-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8388c02100992a33a5a08e1e6dbe6204,cta.png,_preview.png,104,215,404,279,64,300,900,600
b973c711c94c3261f51e002b853be33d,cta.png,_preview.png,104,215,404,279,64,300,900,600
b12b03c2dec5e71fe630d3b06062982a,cta.png,_preview.png,180,428,414,476,48,234,500,600
c8fc9c5e6ec515c610c73f772ed5d3a4,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-engagement-plus-ihop-evergreen-olo-drag-right-mpu,cta.png,_preview.png,58,112,251,166,54,193,500,600
0aeb1ee8a72ad3c5566cf7a2885dc39b,cta.png,_preview.png,341,666,564,825,159,223,900,600
adunit-milk-ctc-swipe-to-catch-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2b5174ee56b69baabe7f799a9de52411,cta.png,_preview.png,366,154,600,204,50,234,500,600
459a8be7fbd64cc4719d79b6054de037,cta.png,_preview.png,104,215,404,279,64,300,900,600
016534141ab870fdbf1b9c163955924d,cta.png,_preview.png,104,215,404,279,64,300,900,600
c486723bb2d768d24036054973b1cebc,cta.png,_preview.png,104,215,404,279,64,300,900,600
c76677bf8d4e0e0d6267a8c097957e92,video-cta.png,_preview.png,392,440,511,474,34,119,500,600
eab4ad84efa8e1c830ff47d6e8ad4379,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-mouser-user-choice-flight4-us-cpe-av-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-wolverine-user-choice-av-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
a19b99c57ec298782b9fbcdde83b9734,cta.png,_preview.png,104,215,404,279,64,300,900,600
b429b231c4bcc785642a771a84b58eb2,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-mouser-user-choice-v2-cpe-av-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
44495dd7cc8acb29ea1392d6066c43d0,cta.png,_preview.png,178,426,422,458,32,244,500,600
adunit-chevy-600-1200-hotspot-explorer-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4c3bb41d4f40f39842b7b8d3f536366a,cta.png,_preview.png,200,766,403,813,47,203,900,600
ddef3dc6e16e17bb53b7ba66a400308b,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-yamaha-wolverine-user-choice-cpe-reuse-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bb8342d60fc04fb8c4fcfdbc3025f4d9,cta.png,_preview.png,294,552,565,629,77,271,900,600
adunit-mouser-user-choice-v2-cpe-av-uk-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
624c1fc48eda8c49a470567317891825,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ee8ae60b2e46e44da79fb7e59b07eae4,video-cta-VOD.png,_preview.png,0,0,600,900,900,600,900,600
adunit-mouser-user-choice-cpe-us-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-av-canada-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-dec-get-tickets-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ed3071a667a11cc56e88ae0489bfe6aa,rev-video-cta-copy-tonight.png,_preview.png,0,0,600,900,900,600,900,600
9afba90addb72bcdbab265b3492540e1,cta_video.png,_preview.png,0,0,600,900,900,600,900,600
afacaf5b3063c23f8231cc01be74aa1d,cta.png,_preview.png,104,215,404,279,64,300,900,600
92c16abb4f96ac15f03501d3d4fbda05,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-engagementplus-ihop-mob,f1-cta.png,_preview.png,190,696,498,761,65,308,900,600
adunit-windhoek-beer-year-end-2021-bio-v3-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-uae-v1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f4fc8ed9cf50e6f77bb14054b88ee2cd,cta.png,_preview.png,104,215,404,279,64,300,900,600
64df515c2e4b954d029301fbc14db84a,cta.png,_preview.png,104,215,404,279,64,300,900,600
40a448ee93f85a6f94825b7afc1337b0,cta.png,_preview.png,366,154,600,204,50,234,500,600
2443bd3b890824acecbe32659b9a1246,cta.png,_preview.png,33,326,436,437,111,403,900,600
7ed73c1cc404f9956d26c5f58de72b2f,cta.png,_preview.png,366,154,600,204,50,234,500,600
90455f5ace15860874965eabd081b6f2,cta.png,_preview.png,214,407,387,460,53,173,500,600
adunit-chevy-hotspot-cpe-av-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-bio2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
