Assets,number_of_files,all_files,concat
3c5daf79e8097eae0956840826c90fcc,14,"['video.mp4', 'cta.png', 'thumbnail.png', 'engagement_animation.png', 'landing.jpg', '_preview.png', 'endframe_3.png', 'engagement_instruction.png', 'endframe_2.png', 'advertised_item.png', 'endframe_1.jpg', 'background-canvas.png', 'fr-2-copy-ny.png', 'fr-2-copy.png']",video.mp4 cta.png thumbnail.png engagement_animation.png landing.jpg _preview.png endframe_3.png engagement_instruction.png endframe_2.png advertised_item.png endframe_1.jpg background-canvas.png fr-2-copy-ny.png fr-2-copy.png
471b3c709ca35b4765c096beb835bcc3,10,"['video.mp4', 'engagemenet_animation.png', 'cta.png', 'video-start.jpg', '_preview.png', 'engageable-layer.jpg', 'video-end.jpg', 'start_text.png', 'engagement_instruction.png', 'clickable-area.jpg']",video.mp4 engagemenet_animation.png cta.png video-start.jpg _preview.png engageable-layer.jpg video-end.jpg start_text.png engagement_instruction.png clickable-area.jpg
adunit-therezopolis-beer-chegou-mob,12,"['endframe_4.png', 'cta.png', 'overlay.png', 'engagement_animation_3.png', 'engagement_animation_4.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_2.png', 'engagement_animation_2.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png']",endframe_4.png cta.png overlay.png engagement_animation_3.png engagement_animation_4.png endframe_3.png engagement_animation_1.png landing_2.png engagement_animation_2.png endframe_2.png landing_1.png endframe_1.png
adunit-mouser-user-choice-flight4-uk-cpe-mpu,13,"['logo.png', 'landing_3.png', 'background.png', 'cta.png', 'engagement_animation_3.png', 'endframe_3.png', 'engagement_animation_1.png', 'landing_2.png', 'landing_4.png', 'engagement_animation_2.png', 'endframe_2.png', 'landing_1.png', 'endframe_1.png']",logo.png landing_3.png background.png cta.png engagement_animation_3.png endframe_3.png engagement_animation_1.png landing_2.png landing_4.png engagement_animation_2.png endframe_2.png landing_1.png endframe_1.png
ddef3dc6e16e17bb53b7ba66a400308b,18,"['endtext.png', 'end-mountkisco.png', 'logo.png', 'video.mp4', 'cta.png', 'end-1.jpg', 'thumbnail.png', 'engagement_animation.png', '_preview.png', 'engagement_instruction.png', 'thumbnail-new.jpg', 'fr-2-img.png', 'end-nyc.png', 'endframe.png', 'end-allentown.png', 'end-middletown.png', 'fr-2-copy.png', 'end-farmingdale.png']",endtext.png end-mountkisco.png logo.png video.mp4 cta.png end-1.jpg thumbnail.png engagement_animation.png _preview.png engagement_instruction.png thumbnail-new.jpg fr-2-img.png end-nyc.png endframe.png end-allentown.png end-middletown.png fr-2-copy.png end-farmingdale.png
adunit-simple-feast-build-for-industry-survey-q2-mob,6,"['game_2.png', 'thank-you.png', 'game_1.png', 'landing_2.png', 'landing_1.png', 'endframe.png']",game_2.png thank-you.png game_1.png landing_2.png landing_1.png endframe.png
44799b510c8a525e9baaa4729e200efa,14,"['endtext.png', 'game_1.jpg', 'logo.png', 'video.mp4', 'smoke-layer.png', 'engagement_animation.png', 'smoke2.png', '_preview.png', 'cta.jpg', 'start_text.png', 'engagement_instruction.png', 'smoke1.png', 'start-blur.jpg', 'smoke3.png']",endtext.png game_1.jpg logo.png video.mp4 smoke-layer.png engagement_animation.png smoke2.png _preview.png cta.jpg start_text.png engagement_instruction.png smoke1.png start-blur.jpg smoke3.png
676e0507f9e1ed8fa6880eafcf91547b,19,"['thumbnail.jpg', 'landing_2.jpg', 'video.mp4', 'MPU-click-area.png', 'end-sharon.png', 'cta.png', 'end-bg.jpg', 'engagement_animation.png', 'end-willowgrove.png', '_preview.png', 'engagement_instruction.png', 'landing_1.jpg', 'end-framingdale.png', 'advertised_item.png', 'fr-2-copy-bos.png', 'endframe.png', 'end-allentown.png', 'fr-2-copy-ny.png', 'fr-2-copy.png']",thumbnail.jpg landing_2.jpg video.mp4 MPU-click-area.png end-sharon.png cta.png end-bg.jpg engagement_animation.png end-willowgrove.png _preview.png engagement_instruction.png landing_1.jpg end-framingdale.png advertised_item.png fr-2-copy-bos.png endframe.png end-allentown.png fr-2-copy-ny.png fr-2-copy.png
3a6d279abd87aadd09f950bcb123e358,45,"['f4-copy-2.png', 'f1-logo.png', 'f4-cta.png', 'video.mp4', 'f4-cta-copy-rev-HE.png', 'f4-logo-rev.png', 'big-explosion-let.png', 'sparks-rev.png', 'f2-banner.jpg', 'bottom-explosion1.png', 'f4-cta-copy-rev.png', 'f3-cta-rev.png', 'f4-endframe.jpg', 'f4-cta-rev-HE.png', 'f4-copy.png', 'f3-logo.png', 'engagement_animation.png', 'f4-cta-copy-tomorrow.png', 'middle-explosion2.png', 'big-explosion-left2.png', 'f4-cta-rev-3.png', 'landing.jpg', 'middl-explosion.png', 'tapandhold_trailer.jpg', 'f3-bg-rev.png', '_preview.png', 'f2-reynolds.png', 'f2-logo.png', 'f4-cta-copy-rev-2.png', 'f4-cta-rev-nowplaying.png', 'f3-cta.png', 'f4-logo.png', 'engagement_instruction.png', 'f3-cta-rev-HE.png', 'explosion-bg.png', 'f4-bg-rev.png', 'f2-bg.jpg', 'f1-bg.jpg', 'mpu-click_area.png', 'f4-bg.jpg', 'f4-cta-rev-4.png', 'f4-cta-rev.png', 'f3-cta-rev-2.png', 'f1-end_frame.png', 'f3-cta-copy.png']",f4-copy-2.png f1-logo.png f4-cta.png video.mp4 f4-cta-copy-rev-HE.png f4-logo-rev.png big-explosion-let.png sparks-rev.png f2-banner.jpg bottom-explosion1.png f4-cta-copy-rev.png f3-cta-rev.png f4-endframe.jpg f4-cta-rev-HE.png f4-copy.png f3-logo.png engagement_animation.png f4-cta-copy-tomorrow.png middle-explosion2.png big-explosion-left2.png f4-cta-rev-3.png landing.jpg middl-explosion.png tapandhold_trailer.jpg f3-bg-rev.png _preview.png f2-reynolds.png f2-logo.png f4-cta-copy-rev-2.png f4-cta-rev-nowplaying.png f3-cta.png f4-logo.png engagement_instruction.png f3-cta-rev-HE.png explosion-bg.png f4-bg-rev.png f2-bg.jpg f1-bg.jpg mpu-click_area.png f4-bg.jpg f4-cta-rev-4.png f4-cta-rev.png f3-cta-rev-2.png f1-end_frame.png f3-cta-copy.png
fbb156a0dc35c2e9f126d5140ae6ea66,17,"['thumbnail.jpg', 'landing_2.jpg', 'endframe_4.png', 'video.mp4', 'MPU-click-area.png', 'cta.png', 'gametext_2.png', 'engagement_animation.png', '_preview.png', 'endframe_3.png', 'engagement_instruction.png', 'landing_1.jpg', 'endframe_5.png', 'endframe_2.png', 'advertised_item.png', 'gametext_1.png', 'endframe_1.jpg']",thumbnail.jpg landing_2.jpg endframe_4.png video.mp4 MPU-click-area.png cta.png gametext_2.png engagement_animation.png _preview.png endframe_3.png engagement_instruction.png landing_1.jpg endframe_5.png endframe_2.png advertised_item.png gametext_1.png endframe_1.jpg
adunit-gm-ces-user-choice-mpu,20,"['endframe_4.png', 'bg.png', 'arrow-3.png', 'cta.png', 'endtext_4.png', 'choice_1.png', 'engagement_animation.png', 'endtext_1.png', 'arrow-2.png', 'endframe_3.png', 'engagement_instruction.png', 'choice_4.png', 'endtext_2.png', 'arrow-4.png', 'choice_3.png', 'choice_2.png', 'endframe_2.png', 'landing_1.png', 'endframe.png', 'endtext_3.png']",endframe_4.png bg.png arrow-3.png cta.png endtext_4.png choice_1.png engagement_animation.png endtext_1.png arrow-2.png endframe_3.png engagement_instruction.png choice_4.png endtext_2.png arrow-4.png choice_3.png choice_2.png endframe_2.png landing_1.png endframe.png endtext_3.png
c47a1785032e3bc12dc53dc97034dd33,8,"['video.mp4', 'cta.png', 'engagement_animation.png', 'landing.jpg', '_preview.png', 'engagement_instruction.png', 'endframe.jpg', 'landing_text.png']",video.mp4 cta.png engagement_animation.png landing.jpg _preview.png engagement_instruction.png endframe.jpg landing_text.png
8c0f5a32827b9e60dbd30b77178fe184,17,"['landing_2.jpg', 'video.mp4', 'end-mtlaurel.png', 'end-haverford.png', 'cta.png', 'end-1.jpg', 'thumbnail.png', 'engagement_animation.png', 'end-chestersprings.png', '_preview.png', 'engagement_instruction.png', 'end-doylestown.png', 'landing_1.png', 'advertised_item.png', 'endframe.png', 'end-allentown.png', 'fr-2-copy.png']",landing_2.jpg video.mp4 end-mtlaurel.png end-haverford.png cta.png end-1.jpg thumbnail.png engagement_animation.png end-chestersprings.png _preview.png engagement_instruction.png end-doylestown.png landing_1.png advertised_item.png endframe.png end-allentown.png fr-2-copy.png
0716aeb4425d2865ea9b1996ef4f90fe,9,"['video.mp4', 'end-bg.jpg', 'engagement_animation_3.png', 'engagement_instruction_1.png', '_preview.png', 'engagement_animation_1.png', 'landing_2.png', 'landing_1.jpg', 'engagement_animation_2.png']",video.mp4 end-bg.jpg engagement_animation_3.png engagement_instruction_1.png _preview.png engagement_animation_1.png landing_2.png landing_1.jpg engagement_animation_2.png
5190d04e9abb3684a856257429894a5b,19,"['thumbnail.jpg', 'landing_2.jpg', 'video.mp4', 'MPU-click-area.png', 'end-sharon.png', 'end-cta.png', 'end-bg.jpg', 'engagement_animation.png', 'end-willowgrove.png', '_preview.png', 'engagement_instruction.png', 'landing_1.jpg', 'end-framingdale.png', 'advertised_item.png', 'fr-2-copy-bos.png', 'endframe.png', 'end-allentown.png', 'fr-2-copy-ny.png', 'fr-2-copy.png']",thumbnail.jpg landing_2.jpg video.mp4 MPU-click-area.png end-sharon.png end-cta.png end-bg.jpg engagement_animation.png end-willowgrove.png _preview.png engagement_instruction.png landing_1.jpg end-framingdale.png advertised_item.png fr-2-copy-bos.png endframe.png end-allentown.png fr-2-copy-ny.png fr-2-copy.png
02d99db5aa9193b2bfc98ad6998e0ea7,17,"['thumbnail.jpg', 'endframe_4.png', 'video.mp4', 'endframe_2.jpg', 'game_2.png', 'MPU-click-area.png', 'cta.png', 'game_3.png', 'engagement_instruction_1.png', 'rev-thumbnail-mpu.jpg', '_preview.png', 'endframe_3.png', 'engagement_animation_1.png', 'game_1.png', 'landing_1.jpg', 'endframe_5.png', 'endframe_1.png']",thumbnail.jpg endframe_4.png video.mp4 endframe_2.jpg game_2.png MPU-click-area.png cta.png game_3.png engagement_instruction_1.png rev-thumbnail-mpu.jpg _preview.png endframe_3.png engagement_animation_1.png game_1.png landing_1.jpg endframe_5.png endframe_1.png
09b983781c78607d3e9348f231765ea1,14,"['tcs.png', 'logo-1.png', 'game_2.png', 'click-layer.png', 'instruction-big.png', 'instruction-small.png', 'cta.png', 'cta2.png', 'game_3.png', '_preview.png', 'engagement_animation_1.png', 'game_1.png', 'end-screen.jpg', 'landing_1.png']",tcs.png logo-1.png game_2.png click-layer.png instruction-big.png instruction-small.png cta.png cta2.png game_3.png _preview.png engagement_animation_1.png game_1.png end-screen.jpg landing_1.png
adunit-chevy-user-slider-seat-interior-300-600-cpe-mob,14,"['interiorphoto.png', 'logo.png', 'interiorcopy.png', 'exteriorlegal2.png', 'cta.png', 'bar.png', 'instructions.png', 'interiorlegal.png', 'exteriorbg.png', 'exteriorcopy.png', 'endinteriorphoto.png', 'endinteriorcopy.png', 'exteriorlegal.png', 'endexteriorphoto.png']",interiorphoto.png logo.png interiorcopy.png exteriorlegal2.png cta.png bar.png instructions.png interiorlegal.png exteriorbg.png exteriorcopy.png endinteriorphoto.png endinteriorcopy.png exteriorlegal.png endexteriorphoto.png
8578176a5460d41edddd1440ab46e564,20,"['rmax2-10.png', 'MPU-click-area.png', 'rmax2-2.png', 'end-bg.jpg', 'rmax2-11.png', 'MPU-swipe-layer2.png', 'rmax2-4.png', 'rmax2-6.png', 'rmax2-9.png', '_preview.png', 'rev-rmax2-1.png', 'cta.jpg', 'rmax2-8.png', 'rmax2-5.png', 'endframe.jpg', 'rmax2-12.png', 'landing_2.png', 'landing_1.jpg', 'rmax2-3.png', 'rmax2-7.png']",rmax2-10.png MPU-click-area.png rmax2-2.png end-bg.jpg rmax2-11.png MPU-swipe-layer2.png rmax2-4.png rmax2-6.png rmax2-9.png _preview.png rev-rmax2-1.png cta.jpg rmax2-8.png rmax2-5.png endframe.jpg rmax2-12.png landing_2.png landing_1.jpg rmax2-3.png rmax2-7.png
adunit-yamaha-wolverine-user-choice-av-mob,16,"['cta.png', '2-highlight.png', 'endtext_1.png', '2-highlight-old.png', 'engagement_animation_1.png', 'engagement_instruction.png', '2-chosen-bg-old.png', '1-highlight-old.png', '2-cta.png', 'endtext_2.png', 'engagement_animation_2.png', 'fr-1-bg-old.png', 'endframe_2.png', 'landing.png', 'endframe_1.png', '1-highlight.png']",cta.png 2-highlight.png endtext_1.png 2-highlight-old.png engagement_animation_1.png engagement_instruction.png 2-chosen-bg-old.png 1-highlight-old.png 2-cta.png endtext_2.png engagement_animation_2.png fr-1-bg-old.png endframe_2.png landing.png endframe_1.png 1-highlight.png
adunit-lexus-video-carousel-cpe-av-mob,19,"['logo.png', 'rx-copy.png', 'cta.png', 'engagement_animation.png', 'fs-border.png', 'es-copy.png', 'end-old.png', 'nx-copy.png', 'engagement_instruction.png', 'advertised_item_1.png', 'landing_2.png', 'advertised_item_3.png', 'landing_1.png', 'video-play.png', 'endframe.png', 'fs-vid.mp4', 'game_engagement_1.png', 'game_engagement_2.png', 'advertised_item_2.png']",logo.png rx-copy.png cta.png engagement_animation.png fs-border.png es-copy.png end-old.png nx-copy.png engagement_instruction.png advertised_item_1.png landing_2.png advertised_item_3.png landing_1.png video-play.png endframe.png fs-vid.mp4 game_engagement_1.png game_engagement_2.png advertised_item_2.png
adunit-nestle-maggi-varieties-bouillon-ar-ksa-mob,27,"['video-end-stew.png', 'start-bg.png', 'video-risotto.mp4', 'bg.png', 'end-fg-risotto.png', 'video-end-risotto.png', 'end-text-1.png', 'end-cta.png', 'maggi-icon-stew.png', 'hand-icon.png', 'maggi-icon-risotto.png', 'end-bg.png', 'middle-text-old.png', 'bg-2.png', 'stew-option.png', 'hand-icon-top.png', 'middle-text.png', 'risotto-option.png', 'hand-icon-bottom.png', 'video-start-risotto.png', 'risotto-tag.png', 'end-fg-stew.png', 'video-cta.png', 'video-start-stew.png', 'video-text-risotto.png', 'stew-tag.png', 'video-stew.mp4']",video-end-stew.png start-bg.png video-risotto.mp4 bg.png end-fg-risotto.png video-end-risotto.png end-text-1.png end-cta.png maggi-icon-stew.png hand-icon.png maggi-icon-risotto.png end-bg.png middle-text-old.png bg-2.png stew-option.png hand-icon-top.png middle-text.png risotto-option.png hand-icon-bottom.png video-start-risotto.png risotto-tag.png end-fg-stew.png video-cta.png video-start-stew.png video-text-risotto.png stew-tag.png video-stew.mp4
adunit-hennessy-vsop-refik-anadol,16,"['endtext.png', 'logo.png', 'game_2.png', 'cta.png', 'bg-7.png', 'game_3.png', 'game_4.png', 'engagement_animation.png', 'engagement_instruction.png', 'game_1.png', 'game_5.png', 'landing_2.png', 'engagement_animation_2.png', 'advertised_item.png', 'landing.png', 'endframe.png']",endtext.png logo.png game_2.png cta.png bg-7.png game_3.png game_4.png engagement_animation.png engagement_instruction.png game_1.png game_5.png landing_2.png engagement_animation_2.png advertised_item.png landing.png endframe.png
adunit-lexus-icertified-sensory-video-google-maps-cta-mob,13,"['pin-active.png', 'video.mp4', 'boston-reveal.png', 'bg.png', 'copy-3-reveal.png', 'end-cta.png', 'copy-1-reveal.png', 'fr-1-icon.png', 'pin-inactive.png', 'video-thumb.png', 'fr-1-copy.png', 'fs-white.jpg', 'copy-2-reveal.png']",pin-active.png video.mp4 boston-reveal.png bg.png copy-3-reveal.png end-cta.png copy-1-reveal.png fr-1-icon.png pin-inactive.png video-thumb.png fr-1-copy.png fs-white.jpg copy-2-reveal.png
0a59be2e7dd53d6de11a10ce3649c081,15,"['video.mp4', 'game_2.png', 'end-whiteplains.png', 'cta.png', 'end-1.jpg', 'thumbnail.png', 'engagement_instruction_1.png', '_preview.png', 'engagement_animation_1.png', 'thumbnail-new.jpg', 'game_1.png', 'landing_1.png', 'end-allentown.png', 'game_endframe.png', 'end-farmingdale.png']",video.mp4 game_2.png end-whiteplains.png cta.png end-1.jpg thumbnail.png engagement_instruction_1.png _preview.png engagement_animation_1.png thumbnail-new.jpg game_1.png landing_1.png end-allentown.png game_endframe.png end-farmingdale.png
adunit-lionsgate-spiral-new-2-puzzle-v4-mob,32,"['new-seal.png', 'end.jpg', 'logo.png', 'video.mp4', 'd.jpg', 'puzzle-3.png', 'grid.png', 'bg.png', 'cta.png', 'instructions.png', 'colour-highlight.png', 'c.jpg', 'engagement_animation.png', 'landing.jpg', 'video-fullscreen.mp4', 'puzzle-1.png', 'borders.png', 'puzzle-copy-tomorrow-two.png', 'engagement_instruction.png', 'endframe.jpg', 'puzzle-2.png', 'b.jpg', 'end.png', 'fs-black.jpg', '2.png', 'subhead.png', 'bg.jpg', 'video-bg.png', 'video-cover.png', 'puzzle-copy-now-two.png', 'puzzle-4.png', 'a.jpg']",new-seal.png end.jpg logo.png video.mp4 d.jpg puzzle-3.png grid.png bg.png cta.png instructions.png colour-highlight.png c.jpg engagement_animation.png landing.jpg video-fullscreen.mp4 puzzle-1.png borders.png puzzle-copy-tomorrow-two.png engagement_instruction.png endframe.jpg puzzle-2.png b.jpg end.png fs-black.jpg 2.png subhead.png bg.jpg video-bg.png video-cover.png puzzle-copy-now-two.png puzzle-4.png a.jpg
9415d4728381f961a8d6bd7c57142ab7,17,"['end_text_1.png', 'logo.png', 'video.mp4', 'end_text_2.png', 'video-cta.jpg', 'logo_end.png', 'engagement_animation.png', 'border.png', 'landing.jpg', 'end-screen-transiton-jpg.png', '_preview.png', 'cta.jpg', 'engagement_instruction.png', 'endframe.jpg', 'video-logo.png', 'end-screen-transition-REV.jpg', 'mpu-click.png']",end_text_1.png logo.png video.mp4 end_text_2.png video-cta.jpg logo_end.png engagement_animation.png border.png landing.jpg end-screen-transiton-jpg.png _preview.png cta.jpg engagement_instruction.png endframe.jpg video-logo.png end-screen-transition-REV.jpg mpu-click.png
bfbf7a2b7ac635e67877b1ab87fd6629,13,"['endtext.png', 'landing_2.jpg', 'video.mp4', 'end-haverford.png', 'cta.png', 'thumbnail.png', 'engagement_animation.png', '_preview.png', 'engagement_instruction.png', 'endframe.jpg', 'landing_1.png', 'advertised_item.png', 'endframe.png']",endtext.png landing_2.jpg video.mp4 end-haverford.png cta.png thumbnail.png engagement_animation.png _preview.png engagement_instruction.png endframe.jpg landing_1.png advertised_item.png endframe.png
adunit-gme-sensory-video-add-unmute-button-v2-mob,15,"['logo.png', 'video.mp4', 'end-panel.png', 'rev-legal.png', 'legal.png', 'game_engagement.png', 'engagement_animation.png', 'end-windmill-post.png', 'unmute-old.png', 'cta.jpg', 'fs-click.png', 'landing_2.png', 'landing_1.jpg', 'end-windmill-spin.png', 'endframe_1.jpg']",logo.png video.mp4 end-panel.png rev-legal.png legal.png game_engagement.png engagement_animation.png end-windmill-post.png unmute-old.png cta.jpg fs-click.png landing_2.png landing_1.jpg end-windmill-spin.png endframe_1.jpg
