Assets,located_image,base_image,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
adunit-yamaha-rmax2-1000-le-sensory-plus-video-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
fdf622b95e3d532398921834f6bbfa38,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
015efcdd8de3698ffc4dad6dabd6664a,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
26a8b89687aab2fafd586a34fc86ed46,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-heineken-sa-celebrations-bio-v3-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8388c02100992a33a5a08e1e6dbe6204,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b973c711c94c3261f51e002b853be33d,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b12b03c2dec5e71fe630d3b06062982a,f3-logo.png,_preview.png,220,17,373,70,53,153,500,600
c8fc9c5e6ec515c610c73f772ed5d3a4,logo.png,_preview.png,0,0,600,900,900,600,900,600
adunit-engagement-plus-ihop-evergreen-olo-drag-right-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
0aeb1ee8a72ad3c5566cf7a2885dc39b,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-milk-ctc-swipe-to-catch-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2b5174ee56b69baabe7f799a9de52411,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
459a8be7fbd64cc4719d79b6054de037,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
016534141ab870fdbf1b9c163955924d,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c486723bb2d768d24036054973b1cebc,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c76677bf8d4e0e0d6267a8c097957e92,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
eab4ad84efa8e1c830ff47d6e8ad4379,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-us-cpe-av-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-wolverine-user-choice-av-v2-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
a19b99c57ec298782b9fbcdde83b9734,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b429b231c4bcc785642a771a84b58eb2,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-av-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
44495dd7cc8acb29ea1392d6066c43d0,logo.png,_preview.png,105,41,495,94,53,390,500,600
adunit-chevy-600-1200-hotspot-explorer-cpe-av-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4c3bb41d4f40f39842b7b8d3f536366a,logo.png,_preview.png,257,46,343,79,33,86,900,600
ddef3dc6e16e17bb53b7ba66a400308b,logo.png,_preview.png,0,0,600,900,900,600,900,600
adunit-yamaha-wolverine-user-choice-cpe-reuse-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bb8342d60fc04fb8c4fcfdbc3025f4d9,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-av-uk-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
624c1fc48eda8c49a470567317891825,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ee8ae60b2e46e44da79fb7e59b07eae4,logo.png,_preview.png,55,405,552,562,157,497,900,600
adunit-mouser-user-choice-cpe-us-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-av-canada-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-dec-get-tickets-v2-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ed3071a667a11cc56e88ae0489bfe6aa,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9afba90addb72bcdbab265b3492540e1,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
afacaf5b3063c23f8231cc01be74aa1d,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
92c16abb4f96ac15f03501d3d4fbda05,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-engagementplus-ihop-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-windhoek-beer-year-end-2021-bio-v3-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-uae-v1-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f4fc8ed9cf50e6f77bb14054b88ee2cd,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
64df515c2e4b954d029301fbc14db84a,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
40a448ee93f85a6f94825b7afc1337b0,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2443bd3b890824acecbe32659b9a1246,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7ed73c1cc404f9956d26c5f58de72b2f,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
90455f5ace15860874965eabd081b6f2,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-hotspot-cpe-av-mpu,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-bio2-mob,logo,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
