Assets,located_image,base_image,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
adunit-chanel-j12-tw-black-en-2022-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
79bb17ace9de9ef7def221cc38b50c0c,engagement_animation.png,_preview.png,270,81,338,143,62,68,900,600
adunit-lionsgate-spiral-new-puzzle-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
5c6befcf9b28fadcedb2430c0800f433,engagement_instruction.png,_preview.png,0,163,600,283,120,600,500,600
39872cc99f017cc22001ee9498584e13,engagement_instruction_zh.png,_preview.png,75,58,520,184,126,445,900,600
77af46ea55c251a18213104bd760d1d2,engagement_instruction.png,_preview.png,66,143,534,231,88,468,500,600
c451990f363a5119a838d33acda877f1,engagement_instruction.png,_preview.png,17,0,587,184,184,570,500,600
adunit-ggpoker-spin-and-gold-sensory-v1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3cea7861b4a43a0695ae177cf0829267,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7a6ba94986ecc183914a48eed61ebda7,engagement_animation.png,_preview.png,137,48,228,144,96,91,900,600
74ca5c4df0e45247e224523c26d7ebf3,engagement_instruction.png,_preview.png,75,121,525,211,90,450,900,600
eb31bf1739ffa01b1d458fe2c610230a,engagement_instruction.png,_preview.png,81,777,515,873,96,434,900,600
95a9add1872e1666a9e413e18a15142b,engagement_animation_2.png,_preview.png,164,445,600,880,435,436,900,600
adunit-scotch-brite-scrub-dots-sponge-swap-thai-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-secom-rs-avanca-rs-phase2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
74858c868467c9f78a8989e87eb54c1c,engagement_instruction.png,_preview.png,1,419,352,456,37,351,500,600
3dfba0efa433d3f1f248b373edc2b176,engagement_instruction.png,_preview.png,32,390,381,481,91,349,500,600
032c21ac0d52d23f683dc4c2b7388865,engagement_en.png,_preview.png,62,391,344,532,141,282,900,600
98db637879a2eee67d49dd05b4a92d83,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
db671d7ebafdc3b7259109fbc18eaac9,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-showtime-dexture-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-new-2-puzzle-v5-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8c07f1799c55b47a5cf24d50fd771668,engagement_animation_2.png,_preview.png,320,671,457,801,130,137,900,600
adunit-nestle-maggi-varieties-bouillon-en-uae-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
cce594945c50492d887116e17ebd966f,engagement_instruction.png,_preview.png,44,210,513,257,47,469,500,600
f16751048b64354c30b034c44981225f,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
03f2fc9a332b87e896b2da508a061754,engagement_animation_1.png,_preview.png,306,708,389,824,116,83,900,600
7ff33d15bd3e7d73cede0691a393c288,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
3ebf3ba9b654b8281c7b45e65133986f,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
hills-bio-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-x2-sensory-plus-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c823124ca76c00a9d3b79380e5bdfd29,engagement_instruction.png,_preview.png,0,0,600,500,500,600,500,600
adunit-simple-feast-build-for-industry-survey-q4-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-cpe-av-us-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-western-union-bio-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-gm-ces-user-choice-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-cartier-panthere-2021-fy22-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-us-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-new-2-puzzle-v3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-heineken-sa-celebrations-bio-v1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3a462469eef8972bc33e93d3b9402fda,engagement_instruction.png,_preview.png,76,111,542,197,86,466,900,600
3983cfed2def8feebc57bb6638cf49c8,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-lionsgate-moonfall-parallax-cta4-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
44c8e52abc427a52c487122232409f5d,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-chevy-user-slider-seat-interior-cpe-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c9790ca6d49dfc3f245db91d3b62c56d,engagement_instruction.png,_preview.png,0,0,600,900,900,600,900,600
adunit-chevy-user-slider-seat-interior-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9e3c7a3de86bb8857dd3f822bc951a59,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
ff72b5f704ef2a8fa05e5a7b350a1e8e,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
27b8aecd5c4b58ddcfc56270e9944d81,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-facebook-conversational-commerce-3-0-th-bio2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-j&j-listerine-tonic3-exxon-fs,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-samsung-r9-launch-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7b5d17800096a3e27a5732fd7322fc37,engagement_instruction.png,_preview.png,32,432,555,456,24,523,500,600
d250af845914563dc5e28699c19da043,engagement_instruction.png,_preview.png,89,154,556,216,62,467,500,600
e17b6db0e4fb777ab569ef0a81b5000e,engagement_instruction.png,_preview.png,2,446,361,532,86,359,900,600
adunit-yamaha-x2-x4-userchoice-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ihop-ihoppy-hour-no-offer-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
cd586b24025b1349b9b79d2c944e3f18,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d706afba427123c30ffafb88d5486e03,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3c5daf79e8097eae0956840826c90fcc,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
427bf316b866d8b20a30866426c66e09,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-simple-feast-build-for-industry-survey-q1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-unit1-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-hitmans-wifes-body-guard-user-choice-unit1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
09d86d1539357a20fd04a53d000e8471,engagement_animation_1.png,_preview.png,444,57,534,165,108,90,500,600
e5c648e39c7860bf0e70f4b02ecafbdf,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-mouser-user-choice-v3-canada-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chanel-j12-tw-black-en-2022-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
5c58461a764afd15c527c9c8b3a054b2,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
44799b510c8a525e9baaa4729e200efa,engagement_instruction.png,_preview.png,241,464,360,487,23,119,900,600
adunit-facebook-conversational-commerce-3-0-th-unit2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b68a3a78534ac964f4eddfb8d767bbe0,engagement_instruction.png,_preview.png,82,391,520,473,82,438,500,600
8bf41e73b0b48e4bc86fba470d3af1a8,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
caf88bb6688890e82c30fb408ec4e76f,engagement_animation.png,_preview.png,288,376,329,416,40,41,900,600
adunit-hitmans-wifes-body-guard-user-choice-unit2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3a63ee9cd0c128a7e97a7620a82b3678,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
d93555b29bb180a19395c58cb97a5065,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-cta3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-scotch-brite-scrub-dots-sponge-tap-thai-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9b2e41fdabcefdda0a86803e415a8c98,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-mouser-user-choice-v3-uk-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-bio-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-wolverine-user-choice-cpe-v2-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f50ff5f8d3f50ecaccadf63345ec16bc,engagement_instruction.png,_preview.png,83,777,518,873,96,435,900,600
adunit-hitmans-wifes-body-guard-user-choice-unit1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-ksa-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f52568446cd557df708c44efb668789c,engagement_instruction.png,_preview.png,41,375,566,470,95,525,500,600
471b3c709ca35b4765c096beb835bcc3,engagement_instruction.png,_preview.png,61,364,157,396,32,96,500,600
adunit-jaguar-nameplate-refresh-v2-mfcc-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-av-aus-nz-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-aus-nz-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9e45326648ea56b095dfe34466ce6018,engagement_animation_2.png,_preview.png,252,323,302,370,47,50,500,600
73501a5fc5b60fea475b301aae4a3731,engagement_instruction.png,_preview.png,41,661,565,778,117,524,900,600
86782260310be394dce33ef91955a716,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-ggpoker-spin-and-gold-sensory-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ba9ca629a79e79a0b652b5b275ecd5e1,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f7f9e79ae3506b8c75810cae2ce276e7,engagement_instruction.png,_preview.png,166,23,537,178,155,371,500,600
034c0fa142311896c1b1b6900487d2fb,engagement_animation_2.png,_preview.png,262,746,352,854,108,90,900,600
adunit-ihop-windows3-2021-mob,engagement_area.png,_preview.png,86,769,419,835,66,333,900,600
e437bb1946e346784d613ce6feba7203,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-yamaha-x2-x4-userchoice-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3f8bf51e4f82aeecc825c4b2a12d92a7,engagement_instruction.png,_preview.png,154,266,486,303,37,332,500,600
8968a702d64524827de2ccf55c802d6c,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
64beae61d488503fcd271af0ff3ea46a,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-lionsgate-moonfall-parallax-cta1-phase-spanish-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax-1000-sensory-plus-video-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-spiral-puzzle-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c741653e8c326e65480df0732efe96df,engagement_instruction.png,_preview.png,53,39,294,52,13,241,900,600
adunit-showtime-first-lady-sensory-plus-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-heineken-pure-malt-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
dba3929fad20b7650861f74a9414c043,engagement_instruction.png,_preview.png,420,252,591,276,24,171,900,600
9e068e03269af51054a95146bdaf3d45,engagement_instruction.png,_preview.png,161,389,439,484,95,278,500,600
097b04b65ad1608a869f2fb08909a612,engagement_animation_1.png,_preview.png,379,314,445,413,99,66,900,600
6c200017bb5cb921e59f6a6c09491ad5,engagement_instruction.png,_preview.png,0,0,600,500,500,600,500,600
9751f5044f0e9ef8e21661bf28c3d88f,engagement_instruction.jpg,_preview.png,23,648,542,756,108,519,900,600
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chanel-j12-tw-white-en-2022-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-cta3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9b9f6e8145aad25f6548fb35775d7fb3,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
3dbee69360ec8c331edd1ac47c4da0ec,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-ihop-ihoppy-hour-save-dollar-5-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
da2b42ad2deaf5a4f7f3604e0e5038e1,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
fae4bab75ff19f1246fb814deb4efd94,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
cb1ae642e1bdcec602d24344d5d927b5,engagement_animation.png,_preview.png,267,434,330,470,36,63,500,600
6e526502767454c66cc93a391846bebd,engagement_instruction.png,_preview.png,55,649,547,767,118,492,900,600
adunit-heineken-pure-malt-bio,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v3-canada-cpe-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-hennessy-vsop-refik-anadol,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-dtc-soccer-swipe-to-catch-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ntuc-fair-price-christmas-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
06c1d5086fb91fd2e62f4c5e29e2759c,engagement_animation_1.png,_preview.png,262,746,352,854,108,90,900,600
de22272cbb7ebe2622fa3b847330ccc6,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
4df8be2d1f001c08abee098975068323,engagement_instruction.png,_preview.png,267,455,548,488,33,281,900,600
adunit-lexus-icertified-sensory-video-google-maps-cta-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
91aa41c408ad4ff2e688c58c5ffe4e93,engagement_instruction.png,_preview.png,166,259,433,435,176,267,900,600
9931c8470e7412c45c890f4f7c59c1f4,engagement_instruction.png,_preview.png,144,432,449,488,56,305,500,600
adunit-lionsgate-uwomt-user-slider-sensory-video-final-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-bio1-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
243e1d1c834bb95798ff4e1db49950a3,engagement_instruction_1.png,_preview.png,30,418,507,493,75,477,500,600
6a9230f97e1bf95266390f0f94c774dd,engagement_animation_2.png,_preview.png,253,413,348,508,95,95,900,600
42b246e4d3bf68de81ab0262a2f05691,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-mouser-user-choice-flight4-aus-nz-cpe-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2407dd6a760fb8ea2054a251cdb5b907,engagement_animation_1.png,_preview.png,212,611,485,884,273,273,900,600
4b21d71efe295df873a1d907932dae72,engagement_instruction.png,_preview.png,41,757,562,855,98,521,900,600
b2174dea77ef62674fa5d51c84359984,engagement_instruction.png,_preview.png,38,141,306,261,120,268,500,600
adunit-nestle-maggi-varieties-bouillon-en-kwt-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune4-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c6ce1941383baf5a5cbfa7cfbb89dbc2,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
de9c6db1311c86407f28feced87dc46b,engagement_instruction.png,_preview.png,220,39,445,53,14,225,500,600
4e262fac1ce05ff65d581d668fc54e86,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
b22916b05fb1e90b8b8d33812483022c,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-lionsgate-americanunderdog-bio-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
80399f92f8970d3bc8b26af690768c15,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-engagementplus-ihop-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-jaguar-nameplate-refresh-mfcc-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bae285cdb6a38209f32e9e0c5f0a69ce,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
c350b0acd9f7b128c5ba096863e5444b,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune3-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-us-cpe-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-rmax2-1000-le-sensory-plus-video-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
fdf622b95e3d532398921834f6bbfa38,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
015efcdd8de3698ffc4dad6dabd6664a,engagement_animation_1.png,_preview.png,264,489,348,608,119,84,900,600
26a8b89687aab2fafd586a34fc86ed46,engagement_animation.png,_preview.png,134,535,499,900,365,365,900,600
adunit-heineken-sa-celebrations-bio-v3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8388c02100992a33a5a08e1e6dbe6204,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
b973c711c94c3261f51e002b853be33d,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
b12b03c2dec5e71fe630d3b06062982a,engagement_instruction.png,_preview.png,0,0,600,500,500,600,500,600
c8fc9c5e6ec515c610c73f772ed5d3a4,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-engagement-plus-ihop-evergreen-olo-drag-right-mpu,engagement_animation.png,_preview.png,51,243,426,386,143,375,500,600
0aeb1ee8a72ad3c5566cf7a2885dc39b,engagement_animation_2.png,_preview.png,370,632,553,825,193,183,900,600
adunit-milk-ctc-swipe-to-catch-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2b5174ee56b69baabe7f799a9de52411,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
459a8be7fbd64cc4719d79b6054de037,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
016534141ab870fdbf1b9c163955924d,engagement_animation_1.png,_preview.png,262,746,352,854,108,90,900,600
c486723bb2d768d24036054973b1cebc,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
c76677bf8d4e0e0d6267a8c097957e92,engagement_instruction.png,_preview.png,173,387,391,415,28,218,500,600
eab4ad84efa8e1c830ff47d6e8ad4379,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-mouser-user-choice-flight4-us-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-wolverine-user-choice-av-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
a19b99c57ec298782b9fbcdde83b9734,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
b429b231c4bcc785642a771a84b58eb2,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-mouser-user-choice-v2-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
44495dd7cc8acb29ea1392d6066c43d0,engagement_instruction.png,_preview.png,82,426,386,456,30,304,500,600
adunit-chevy-600-1200-hotspot-explorer-cpe-av-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4c3bb41d4f40f39842b7b8d3f536366a,engagement_instruction.png,_preview.png,178,750,422,849,99,244,900,600
ddef3dc6e16e17bb53b7ba66a400308b,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-yamaha-wolverine-user-choice-cpe-reuse-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bb8342d60fc04fb8c4fcfdbc3025f4d9,engagement_animation_2.png,_preview.png,51,8,372,210,202,321,900,600
adunit-mouser-user-choice-v2-cpe-av-uk-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
624c1fc48eda8c49a470567317891825,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
adunit-mouser-user-choice-flight4-aus-nz-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ee8ae60b2e46e44da79fb7e59b07eae4,engagement_instruction.png,_preview.png,0,653,600,840,187,600,900,600
adunit-mouser-user-choice-cpe-us-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-av-canada-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-moonfall-parallax-dec-get-tickets-v2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ed3071a667a11cc56e88ae0489bfe6aa,engagement_instruction.png,_preview.png,41,661,565,778,117,524,900,600
9afba90addb72bcdbab265b3492540e1,engagement_instruction.png,_preview.png,55,621,533,730,109,478,900,600
afacaf5b3063c23f8231cc01be74aa1d,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
92c16abb4f96ac15f03501d3d4fbda05,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
adunit-engagementplus-ihop-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-windhoek-beer-year-end-2021-bio-v3-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-uae-v1-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f4fc8ed9cf50e6f77bb14054b88ee2cd,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
64df515c2e4b954d029301fbc14db84a,engagement_instruction.png,_preview.png,60,185,526,262,77,466,900,600
40a448ee93f85a6f94825b7afc1337b0,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
2443bd3b890824acecbe32659b9a1246,engagement_instruction.png,_preview.png,125,738,476,849,111,351,900,600
7ed73c1cc404f9956d26c5f58de72b2f,engagement_instruction.png,_preview.png,50,114,430,177,63,380,500,600
90455f5ace15860874965eabd081b6f2,engagement_instruction.png,_preview.png,225,438,453,466,28,228,500,600
adunit-chevy-hotspot-cpe-av-mpu,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-bio2-mob,engagement,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
